1.000000	-0.256704
2.000000	-0.482133
3.000000	-0.718950
4.000000	-1.227602
5.000000	-3.013708
6.000000	-8.210321
7.000000	-20.139831
8.000000	-36.060288
9.000000	-50.672186
10.000000	-62.596296
11.000000	-73.223005
12.000000	-83.004042
13.000000	-89.808250
14.000000	-63.654745
15.000000	105.945975
16.000000	186.183514
17.000000	246.724113
18.000000	291.682237
19.000000	299.683424
20.000000	299.988867
21.000000	299.999714
22.000000	299.999991
23.000000	300.000000
24.000000	300.000000
25.000000	300.000000
